fips_code,incident_start_date,incidenttype,is_major_disaster,state_x,incident_year,stabr,area_name_x,year_x,medhhinc,povall,state_y,area_name_y,year_y,civilian_labor_force,employed,unemployed,unemployment_rate,median_household_income,med_hh_income_percent_of_state_total,total_population,total_population_norm
6043,2014-09-05 00:00:00+00:00,Fire,0,CA,2014,CA,Mariposa County,2023.0,64352.0,2899.0,CA,"Mariposa County, CA",2023.0,7603.0,7216.0,387.0,5.1,66513.0,72.7,16919.0,0.0017464009714277
6105,2014-08-24 00:00:00+00:00,Fire,0,CA,2014,CA,Trinity County,2023.0,52079.0,3223.0,CA,"Trinity County, CA",2023.0,4560.0,4301.0,259.0,5.7,49485.0,54.1,15670.0,0.0016171490863061
6029,2014-08-18 00:00:00+00:00,Fire,0,CA,2014,CA,Kern County,2023.0,68436.0,169857.0,CA,"Kern County, CA",2023.0,393736.0,360971.0,32765.0,8.3,65981.0,72.1,913820.0,0.094561569119955
6039,2014-08-18 00:00:00+00:00,Fire,0,CA,2014,CA,Madera County,2023.0,66084.0,28046.0,CA,"Madera County, CA",2023.0,64206.0,59404.0,4802.0,7.5,71273.0,77.9,162858.0,0.0168487955773295
41065,2014-08-05 00:00:00+00:00,Fire,0,OR,2014,OR,Wasco County,2023.0,65701.0,3518.0,OR,"Wasco County, OR",2023.0,13174.0,12645.0,529.0,4.0,60506.0,80.0,26333.0,0.0027206021295826
53007,2014-08-05 00:00:00+00:00,Fire,0,WA,2014,WA,Chelan County,2023.0,74848.0,8086.0,WA,"Chelan County, WA",2023.0,44441.0,42544.0,1897.0,4.3,81697.0,89.5,79997.0,0.0082739833651064
53037,2014-08-02 00:00:00+00:00,Fire,0,WA,2014,WA,Kittitas County,2023.0,66374.0,6869.0,WA,"Kittitas County, WA",2023.0,23171.0,21990.0,1181.0,5.1,71737.0,78.6,45508.0,0.0047049134964425
6049,2014-08-01 00:00:00+00:00,Fire,0,CA,2014,CA,Modoc County,2023.0,51996.0,1690.0,CA,"Modoc County, CA",2023.0,3265.0,3058.0,207.0,6.3,51166.0,55.9,8500.0,0.000875166687329
6035,2014-08-02 00:00:00+00:00,Fire,0,CA,2014,CA,Lassen County,2023.0,77743.0,3992.0,CA,"Lassen County, CA",2023.0,8624.0,8176.0,448.0,5.2,60308.0,65.9,28861.0,0.0029822104286919
6089,2014-08-02 00:00:00+00:00,Fire,0,CA,2014,CA,Shasta County,2023.0,71935.0,23527.0,CA,"Shasta County, CA",2023.0,73889.0,70091.0,3798.0,5.1,66312.0,72.5,180366.0,0.0186605986235346
6093,2014-08-01 00:00:00+00:00,Fire,0,CA,2014,CA,Siskiyou County,2023.0,58975.0,7273.0,CA,"Siskiyou County, CA",2023.0,16716.0,15649.0,1067.0,6.4,51593.0,56.4,42905.0,0.0044355438751681
6089,2014-08-01 00:00:00+00:00,Fire,0,CA,2014,CA,Shasta County,2023.0,71935.0,23527.0,CA,"Shasta County, CA",2023.0,73889.0,70091.0,3798.0,5.1,66312.0,72.5,180366.0,0.0186605986235346
41029,2014-07-31 00:00:00+00:00,Fire,0,OR,2014,OR,Jackson County,2023.0,71030.0,27404.0,OR,"Jackson County, OR",2023.0,105402.0,100828.0,4574.0,4.3,68239.0,90.2,220768.0,0.0228415711316897
41035,2014-07-31 00:00:00+00:00,Fire,0,OR,2014,OR,Klamath County,2023.0,54630.0,13321.0,OR,"Klamath County, OR",2023.0,29952.0,28398.0,1554.0,5.2,54961.0,72.7,70003.0,0.007239761315542
49045,2014-07-21 00:00:00+00:00,Fire,0,UT,2014,UT,Tooele County,2023.0,94200.0,5573.0,UT,"Tooele County, UT",2023.0,39076.0,37983.0,1093.0,2.8,91353.0,103.2,82051.0,0.0084865401081328
53037,2014-07-19 00:00:00+00:00,Fire,0,WA,2014,WA,Kittitas County,2023.0,66374.0,6869.0,WA,"Kittitas County, WA",2023.0,23171.0,21990.0,1181.0,5.1,71737.0,78.6,45508.0,0.0047049134964425
53043,2014-07-19 00:00:00+00:00,Fire,0,WA,2014,WA,Lincoln County,2023.0,71908.0,1245.0,WA,"Lincoln County, WA",2023.0,4674.0,4447.0,227.0,4.9,68318.0,74.9,11738.0,0.0012102488362673
53063,2014-07-19 00:00:00+00:00,Fire,0,WA,2014,WA,Spokane County,2023.0,73380.0,67235.0,WA,"Spokane County, WA",2023.0,264059.0,252852.0,11207.0,4.2,69079.0,75.7,551455.0,0.0570624823688631
53047,2014-07-15 00:00:00+00:00,Fire,0,WA,2014,WA,Okanogan County,2023.0,58085.0,7229.0,WA,"Okanogan County, WA",2023.0,19564.0,18492.0,1072.0,5.5,58661.0,64.3,43712.0,0.0045190557016638
53007,2014-07-15 00:00:00+00:00,Fire,0,WA,2014,WA,Chelan County,2023.0,74848.0,8086.0,WA,"Chelan County, WA",2023.0,44441.0,42544.0,1897.0,4.3,81697.0,89.5,79997.0,0.0082739833651064
41035,2014-07-13 00:00:00+00:00,Fire,0,OR,2014,OR,Klamath County,2023.0,54630.0,13321.0,OR,"Klamath County, OR",2023.0,29952.0,28398.0,1554.0,5.2,54961.0,72.7,70003.0,0.007239761315542
53007,2014-07-10 00:00:00+00:00,Fire,0,WA,2014,WA,Chelan County,2023.0,74848.0,8086.0,WA,"Chelan County, WA",2023.0,44441.0,42544.0,1897.0,4.3,81697.0,89.5,79997.0,0.0082739833651064
53065,2014-07-09 00:00:00+00:00,Fire,0,WA,2014,WA,Stevens County,2023.0,67525.0,5791.0,WA,"Stevens County, WA",2023.0,19189.0,18039.0,1150.0,6.0,65748.0,72.0,48837.0,0.0050494127162744
6055,2014-07-01 00:00:00+00:00,Fire,0,CA,2014,CA,Napa County,2023.0,100469.0,11581.0,CA,"Napa County, CA",2023.0,71973.0,69429.0,2544.0,3.5,98580.0,107.7,133216.0,0.0137813140891177
41017,2014-06-07 00:00:00+00:00,Fire,0,OR,2014,OR,Deschutes County,2023.0,95414.0,17944.0,OR,"Deschutes County, OR",2023.0,104662.0,100812.0,3850.0,3.7,84281.0,111.4,208513.0,0.0215733710899235
6073,2014-05-14 00:00:00+00:00,Fire,0,CA,2014,CA,San Diego County,2023.0,103476.0,319714.0,CA,"San Diego County, CA",2023.0,1596432.0,1534417.0,62015.0,3.9,98365.0,107.5,3269973.0,0.3383864024947166
6073,2014-05-14 00:00:00+00:00,Fire,0,CA,2014,CA,San Diego County,2023.0,103476.0,319714.0,CA,"San Diego County, CA",2023.0,1596432.0,1534417.0,62015.0,3.9,98365.0,107.5,3269973.0,0.3383864024947166
48233,2014-05-11 00:00:00+00:00,Fire,0,TX,2014,TX,Hutchinson County,2023.0,64752.0,2809.0,TX,"Hutchinson County, TX",2023.0,8486.0,8119.0,367.0,4.3,65019.0,90.0,20033.0,0.0020686510677199
40083,2014-05-05 00:00:00+00:00,Fire,0,OK,2014,OK,Logan County,2023.0,77836.0,5760.0,OK,"Logan County, OK",2023.0,24520.0,23769.0,751.0,3.1,76331.0,128.0,53029.0,0.0054832188831519
6037,2014-01-16 00:00:00+00:00,Fire,0,CA,2014,CA,Los Angeles County,2023.0,86499.0,1299957.0,CA,"Los Angeles County, CA",2023.0,5015629.0,4763587.0,252042.0,5.0,82455.0,90.1,9663345.0,1.0
6089,2013-09-09 00:00:00+00:00,Fire,0,CA,2013,CA,Shasta County,2023.0,71935.0,23527.0,CA,"Shasta County, CA",2023.0,73889.0,70091.0,3798.0,5.1,66312.0,72.5,180366.0,0.0186605986235346
6043,2013-08-20 00:00:00+00:00,Fire,0,CA,2013,CA,Mariposa County,2023.0,64352.0,2899.0,CA,"Mariposa County, CA",2023.0,7603.0,7216.0,387.0,5.1,66513.0,72.7,16919.0,0.0017464009714277
6109,2013-08-20 00:00:00+00:00,Fire,0,CA,2013,CA,Tuolumne County,2023.0,72329.0,5390.0,CA,"Tuolumne County, CA",2023.0,19979.0,18979.0,1000.0,5.0,70108.0,76.6,54204.0,0.0056048129304041
53007,2013-08-20 00:00:00+00:00,Fire,0,WA,2013,WA,Chelan County,2023.0,74848.0,8086.0,WA,"Chelan County, WA",2023.0,44441.0,42544.0,1897.0,4.3,81697.0,89.5,79997.0,0.0082739833651064
30063,2013-08-18 00:00:00+00:00,Fire,0,MT,2013,MT,Missoula County,2023.0,72882.0,13548.0,MT,"Missoula County, MT",2023.0,69185.0,67213.0,1972.0,2.9,68210.0,100.4,121849.0,0.0126050081017854
41027,2013-08-17 00:00:00+00:00,Fire,0,OR,2013,OR,Hood River County,2023.0,79092.0,2356.0,OR,"Hood River County, OR",2023.0,14178.0,13759.0,419.0,3.0,75818.0,100.2,23745.0,0.0024527847727412
41065,2013-08-17 00:00:00+00:00,Fire,0,OR,2013,OR,Wasco County,2023.0,65701.0,3518.0,OR,"Wasco County, OR",2023.0,13174.0,12645.0,529.0,4.0,60506.0,80.0,26333.0,0.0027206021295826
16013,2013-08-15 00:00:00+00:00,Fire,0,ID,2013,ID,Blaine County,2023.0,94471.0,1712.0,ID,"Blaine County, ID",2023.0,13823.0,13450.0,373.0,2.7,98707.0,135.9,25041.0,0.0025869004197529
16025,2013-08-15 00:00:00+00:00,Fire,0,ID,2013,ID,Camas County,2023.0,72175.0,101.0,ID,"Camas County, ID",2023.0,561.0,543.0,18.0,3.2,73311.0,100.9,1232.0,0.0001230428273896
49043,2013-08-13 00:00:00+00:00,Fire,0,UT,2013,UT,Summit County,2023.0,139848.0,2158.0,UT,"Summit County, UT",2023.0,27401.0,26733.0,668.0,2.4,132358.0,149.5,42759.0,0.0044204351680202
16039,2013-08-12 00:00:00+00:00,Fire,0,ID,2013,ID,Elmore County,2023.0,64247.0,3379.0,ID,"Elmore County, ID",2023.0,12575.0,12165.0,410.0,3.3,63009.0,86.7,29724.0,0.0030715173757376
53007,2013-08-10 00:00:00+00:00,Fire,0,WA,2013,WA,Chelan County,2023.0,74848.0,8086.0,WA,"Chelan County, WA",2023.0,44441.0,42544.0,1897.0,4.3,81697.0,89.5,79997.0,0.0082739833651064
6065,2013-08-07 00:00:00+00:00,Fire,0,CA,2013,CA,Riverside County,2023.0,90251.0,278442.0,CA,"Riverside County, CA",2023.0,1157871.0,1102297.0,55574.0,4.8,86350.0,94.4,2492442.0,0.2579241547040546
6065,2013-08-05 00:00:00+00:00,Fire,0,CA,2013,CA,Riverside County,2023.0,90251.0,278442.0,CA,"Riverside County, CA",2023.0,1157871.0,1102297.0,55574.0,4.8,86350.0,94.4,2492442.0,0.2579241547040546
41033,2013-07-28 00:00:00+00:00,Fire,0,OR,2013,OR,Josephine County,2023.0,61575.0,13041.0,OR,"Josephine County, OR",2023.0,35732.0,33923.0,1809.0,5.1,54983.0,72.7,87821.0,0.0090836444933626
53007,2013-07-27 00:00:00+00:00,Fire,0,WA,2013,WA,Chelan County,2023.0,74848.0,8086.0,WA,"Chelan County, WA",2023.0,44441.0,42544.0,1897.0,4.3,81697.0,89.5,79997.0,0.0082739833651064
53037,2013-07-27 00:00:00+00:00,Fire,0,WA,2013,WA,Kittitas County,2023.0,66374.0,6869.0,WA,"Kittitas County, WA",2023.0,23171.0,21990.0,1181.0,5.1,71737.0,78.6,45508.0,0.0047049134964425
41019,2013-07-27 00:00:00+00:00,Fire,0,OR,2013,OR,Douglas County,2023.0,60296.0,17835.0,OR,"Douglas County, OR",2023.0,46962.0,44756.0,2206.0,4.7,55837.0,73.8,112435.0,0.0116308069436306
41033,2013-07-27 00:00:00+00:00,Fire,0,OR,2013,OR,Josephine County,2023.0,61575.0,13041.0,OR,"Josephine County, OR",2023.0,35732.0,33923.0,1809.0,5.1,54983.0,72.7,87821.0,0.0090836444933626
41033,2013-07-19 00:00:00+00:00,Fire,0,OR,2013,OR,Josephine County,2023.0,61575.0,13041.0,OR,"Josephine County, OR",2023.0,35732.0,33923.0,1809.0,5.1,54983.0,72.7,87821.0,0.0090836444933626
30061,2013-07-18 00:00:00+00:00,Fire,0,MT,2013,MT,Mineral County,2023.0,58832.0,676.0,MT,"Mineral County, MT",2023.0,1880.0,1787.0,93.0,4.9,55979.0,82.4,5090.0,0.0005222852395589
32003,2013-07-04 00:00:00+00:00,Fire,0,NV,2013,NV,Clark County,2023.0,75103.0,297404.0,NV,"Clark County, NV",2023.0,1186493.0,1122046.0,64447.0,5.4,70838.0,97.9,2336573.0,0.2417941610435025
4015,2013-07-01 00:00:00+00:00,Fire,0,AZ,2013,AZ,Mohave County,2023.0,56302.0,36816.0,AZ,"Mohave County, AZ",2023.0,90082.0,86020.0,4062.0,4.5,54842.0,73.8,223682.0,0.0231431243688751
4025,2013-06-30 00:00:00+00:00,Fire,0,AZ,2013,AZ,Yavapai County,2023.0,67317.0,31465.0,AZ,"Yavapai County, AZ",2023.0,109164.0,105223.0,3941.0,3.6,64187.0,86.3,249081.0,0.0257715219911371
8079,2013-06-21 00:00:00+00:00,Fire,0,CO,2013,CO,Mineral County,2023.0,37108.0,91.0,CO,"Mineral County, CO",2023.0,479.0,467.0,12.0,2.5,69794.0,78.3,944.0,9.32393502759202e-05
8105,2013-06-21 00:00:00+00:00,Fire,0,CO,2013,CO,Rio Grande County,2023.0,55574.0,1965.0,CO,"Rio Grande County, CO",2023.0,5209.0,5002.0,207.0,4.0,56877.0,63.8,11188.0,0.0011533324737237
8055,2013-06-19 00:00:00+00:00,Fire,0,CO,2013,CO,Huerfano County,2023.0,47855.0,1270.0,CO,"Huerfano County, CO",2023.0,2462.0,2318.0,144.0,5.8,47968.0,53.8,7055.0,0.0007256318802827
4025,2013-06-18 00:00:00+00:00,Fire,0,AZ,2013,AZ,Yavapai County,2023.0,67317.0,31465.0,AZ,"Yavapai County, AZ",2023.0,109164.0,105223.0,3941.0,3.6,64187.0,86.3,249081.0,0.0257715219911371
8043,2013-06-11 00:00:00+00:00,Fire,0,CO,2013,CO,Fremont County,2023.0,61015.0,7657.0,CO,"Fremont County, CO",2023.0,14325.0,13629.0,696.0,4.9,57275.0,64.3,50318.0,0.0052026729579599
8041,2013-06-11 00:00:00+00:00,Fire,0,CO,2013,CO,El Paso County,2023.0,88794.0,53047.0,CO,"El Paso County, CO",2023.0,365168.0,352979.0,12189.0,3.3,82248.0,92.3,744215.0,0.0770101151759512
35047,2013-05-30 00:00:00+00:00,Fire,0,NM,2013,NM,San Miguel County,2023.0,46318.0,6334.0,NM,"San Miguel County, NM",2023.0,10519.0,10031.0,488.0,4.6,47675.0,79.7,26668.0,0.0027552693685864
6037,2013-05-31 00:00:00+00:00,Fire,0,CA,2013,CA,Los Angeles County,2023.0,86499.0,1299957.0,CA,"Los Angeles County, CA",2023.0,5015629.0,4763587.0,252042.0,5.0,82455.0,90.1,9663345.0,1.0
6111,2013-05-02 00:00:00+00:00,Fire,0,CA,2013,CA,Ventura County,2023.0,106526.0,80427.0,CA,"Ventura County, CA",2023.0,412931.0,395282.0,17649.0,4.3,101981.0,111.4,829590.0,0.0858450869071462
6065,2013-05-01 00:00:00+00:00,Fire,0,CA,2013,CA,Riverside County,2023.0,90251.0,278442.0,CA,"Riverside County, CA",2023.0,1157871.0,1102297.0,55574.0,4.8,86350.0,94.4,2492442.0,0.2579241547040546
8027,2012-10-23 00:00:00+00:00,Fire,0,CO,2012,CO,Custer County,2023.0,77137.0,652.0,CO,"Custer County, CO",2023.0,2198.0,2128.0,70.0,3.2,67766.0,76.1,5534.0,0.0005682322667758
8101,2012-10-23 00:00:00+00:00,Fire,0,CO,2012,CO,Pueblo County,2023.0,63801.0,22336.0,CO,"Pueblo County, CO",2023.0,75732.0,72379.0,3353.0,4.4,58314.0,65.5,169422.0,0.0175280664932131
6000,2012-09-23 00:00:00+00:00,Fire,0,CA,2012,,,,,,,,,,,,,,,,
6073,2012-09-23 00:00:00+00:00,Fire,0,CA,2012,CA,San Diego County,2023.0,103476.0,319714.0,CA,"San Diego County, CA",2023.0,1596432.0,1534417.0,62015.0,3.9,98365.0,107.5,3269973.0,0.3383864024947166
53007,2012-09-19 00:00:00+00:00,Fire,0,WA,2012,WA,Chelan County,2023.0,74848.0,8086.0,WA,"Chelan County, WA",2023.0,44441.0,42544.0,1897.0,4.3,81697.0,89.5,79997.0,0.0082739833651064
53037,2012-09-19 00:00:00+00:00,Fire,0,WA,2012,WA,Kittitas County,2023.0,66374.0,6869.0,WA,"Kittitas County, WA",2023.0,23171.0,21990.0,1181.0,5.1,71737.0,78.6,45508.0,0.0047049134964425
16015,2012-09-18 00:00:00+00:00,Fire,0,ID,2012,ID,Boise County,2023.0,74433.0,861.0,ID,"Boise County, ID",2023.0,4077.0,3905.0,172.0,4.2,74121.0,102.0,8517.0,0.0008769259203531
53007,2012-09-12 00:00:00+00:00,Fire,0,WA,2012,WA,Chelan County,2023.0,74848.0,8086.0,WA,"Chelan County, WA",2023.0,44441.0,42544.0,1897.0,4.3,81697.0,89.5,79997.0,0.0082739833651064
53007,2012-09-12 00:00:00+00:00,Fire,0,WA,2012,WA,Chelan County,2023.0,74848.0,8086.0,WA,"Chelan County, WA",2023.0,44441.0,42544.0,1897.0,4.3,81697.0,89.5,79997.0,0.0082739833651064
30081,2012-09-10 00:00:00+00:00,Fire,0,MT,2012,MT,Ravalli County,2023.0,70624.0,5076.0,MT,"Ravalli County, MT",2023.0,22245.0,21566.0,679.0,3.1,65789.0,96.9,47738.0,0.0049356834754828
53007,2012-09-10 00:00:00+00:00,Fire,0,WA,2012,WA,Chelan County,2023.0,74848.0,8086.0,WA,"Chelan County, WA",2023.0,44441.0,42544.0,1897.0,4.3,81697.0,89.5,79997.0,0.0082739833651064
56025,2012-09-09 00:00:00+00:00,Fire,0,WY,2012,WY,Natrona County,2023.0,73110.0,8266.0,WY,"Natrona County, WY",2023.0,39602.0,38349.0,1253.0,3.2,70142.0,98.4,79941.0,0.0082681882445565
53017,2012-09-09 00:00:00+00:00,Fire,0,WA,2012,WA,Douglas County,2023.0,69808.0,5281.0,WA,"Douglas County, WA",2023.0,21770.0,20751.0,1019.0,4.7,83870.0,91.9,44798.0,0.0046314396466135
53025,2012-09-09 00:00:00+00:00,Fire,0,WA,2012,WA,Grant County,2023.0,71374.0,15448.0,WA,"Grant County, WA",2023.0,48716.0,46160.0,2556.0,5.2,63809.0,69.9,102678.0,0.0106211106721077
53007,2012-09-09 00:00:00+00:00,Fire,0,WA,2012,WA,Chelan County,2023.0,74848.0,8086.0,WA,"Chelan County, WA",2023.0,44441.0,42544.0,1897.0,4.3,81697.0,89.5,79997.0,0.0082739833651064
53039,2012-09-05 00:00:00+00:00,Fire,0,WA,2012,WA,Klickitat County,2023.0,69596.0,2786.0,WA,"Klickitat County, WA",2023.0,9677.0,9188.0,489.0,5.1,70371.0,77.1,23589.0,0.0024366412226379
46113,2012-08-31 00:00:00+00:00,Fire,0,SD,2012,,,,,,,,,,,,,,,,
31045,2012-08-30 00:00:00+00:00,Fire,0,NE,2012,NE,Dawes County,2023.0,54925.0,1162.0,NE,"Dawes County, NE",2023.0,4977.0,4877.0,100.0,2.0,52621.0,75.4,8133.0,0.0008371879508681
31161,2012-08-30 00:00:00+00:00,Fire,0,NE,2012,NE,Sheridan County,2023.0,59842.0,698.0,NE,"Sheridan County, NE",2023.0,2721.0,2666.0,55.0,2.0,55388.0,79.3,4928.0,0.0005055207836824
31165,2012-08-30 00:00:00+00:00,Fire,0,NE,2012,NE,Sioux County,2023.0,61344.0,166.0,NE,"Sioux County, NE",2023.0,760.0,744.0,16.0,2.1,60806.0,87.1,1154.0,0.000114971052338
30043,2012-08-28 00:00:00+00:00,Fire,0,MT,2012,MT,Jefferson County,2023.0,85163.0,1095.0,MT,"Jefferson County, MT",2023.0,6125.0,5947.0,178.0,2.9,83697.0,123.2,13048.0,0.0013458132634165
6089,2012-08-18 00:00:00+00:00,Fire,0,CA,2012,CA,Shasta County,2023.0,71935.0,23527.0,CA,"Shasta County, CA",2023.0,73889.0,70091.0,3798.0,5.1,66312.0,72.5,180366.0,0.0186605986235346
6103,2012-08-18 00:00:00+00:00,Fire,0,CA,2012,CA,Tehama County,2023.0,58333.0,9633.0,CA,"Tehama County, CA",2023.0,26071.0,24552.0,1519.0,5.8,58900.0,64.4,64896.0,0.0067112670182511
16039,2012-08-15 00:00:00+00:00,Fire,0,ID,2012,ID,Elmore County,2023.0,64247.0,3379.0,ID,"Elmore County, ID",2023.0,12575.0,12165.0,410.0,3.3,63009.0,86.7,29724.0,0.0030715173757376
53037,2012-08-13 00:00:00+00:00,Fire,0,WA,2012,WA,Kittitas County,2023.0,66374.0,6869.0,WA,"Kittitas County, WA",2023.0,23171.0,21990.0,1181.0,5.1,71737.0,78.6,45508.0,0.0047049134964425
6033,2012-08-12 00:00:00+00:00,Fire,0,CA,2012,CA,Lake County,2023.0,57945.0,11790.0,CA,"Lake County, CA",2023.0,28706.0,27045.0,1661.0,5.8,51848.0,56.7,67878.0,0.0070198571875327
40037,2012-08-04 00:00:00+00:00,Fire,0,OK,2012,OK,Creek County,2023.0,58195.0,11405.0,OK,"Creek County, OK",2023.0,32804.0,31682.0,1122.0,3.4,57545.0,96.5,73332.0,0.0075842605353739
40119,2012-08-04 00:00:00+00:00,Fire,0,OK,2012,OK,Payne County,2023.0,56811.0,16281.0,OK,"Payne County, OK",2023.0,40757.0,39533.0,1224.0,3.0,51236.0,85.9,83352.0,0.0086211731766222
40119,2012-08-04 00:00:00+00:00,Fire,0,OK,2012,OK,Payne County,2023.0,56811.0,16281.0,OK,"Payne County, OK",2023.0,40757.0,39533.0,1224.0,3.0,51236.0,85.9,83352.0,0.0086211731766222
40109,2012-08-03 00:00:00+00:00,Fire,0,OK,2012,OK,Oklahoma County,2023.0,65979.0,127113.0,OK,"Oklahoma County, OK",2023.0,417327.0,404156.0,13171.0,3.2,61580.0,103.3,808866.0,0.0837004783665045
40037,2012-08-03 00:00:00+00:00,Fire,0,OK,2012,OK,Creek County,2023.0,58195.0,11405.0,OK,"Creek County, OK",2023.0,32804.0,31682.0,1122.0,3.4,57545.0,96.5,73332.0,0.0075842605353739
30063,2024-07-24 00:00:00+00:00,Straight-Line Winds,1,MT,2024,MT,Missoula County,2023.0,72882.0,13548.0,MT,"Missoula County, MT",2023.0,69185.0,67213.0,1972.0,2.9,68210.0,100.4,121849.0,0.0126050081017854
30077,2024-07-24 00:00:00+00:00,Straight-Line Winds,1,MT,2024,MT,Powell County,2023.0,61354.0,916.0,MT,"Powell County, MT",2023.0,2999.0,2909.0,90.0,3.0,60350.0,88.9,7133.0,0.0007337036553343
1071,1973-05-29 00:00:00+00:00,Flood,1,AL,1973,AL,Jackson County,2023.0,51479.0,8437.0,AL,"Jackson County, AL",2023.0,23482.0,22899.0,583.0,2.5,51965.0,87.0,53467.0,0.0055285450045957
54005,2025-02-15 00:00:00+00:00,Severe Storm,1,WV,2025,WV,Boone County,2023.0,48034.0,4237.0,WV,"Boone County, WV",2023.0,7253.0,6948.0,305.0,4.2,46508.0,86.0,20576.0,0.0021248430401947
54081,2025-02-15 00:00:00+00:00,Severe Storm,1,WV,2025,WV,Raleigh County,2023.0,53456.0,12538.0,WV,"Raleigh County, WV",2023.0,30112.0,29007.0,1105.0,3.7,51317.0,94.9,72356.0,0.0074832598629329
48407,2025-03-19 00:00:00+00:00,Fire,0,TX,2025,TX,San Jacinto County,2023.0,66009.0,4798.0,TX,"San Jacinto County, TX",2023.0,12580.0,11993.0,587.0,4.7,57855.0,80.0,28936.0,0.002989971750857
48233,2025-03-18 00:00:00+00:00,Fire,0,TX,2025,TX,Hutchinson County,2023.0,64752.0,2809.0,TX,"Hutchinson County, TX",2023.0,8486.0,8119.0,367.0,4.3,65019.0,90.0,20033.0,0.0020686510677199
48171,2025-03-15 00:00:00+00:00,Fire,0,TX,2025,TX,Gillespie County,2023.0,76238.0,2730.0,TX,"Gillespie County, TX",2023.0,14739.0,14358.0,381.0,2.6,77013.0,106.5,27733.0,0.0028654801433298
48179,2025-03-14 00:00:00+00:00,Fire,0,TX,2025,TX,Gray County,2023.0,56726.0,3346.0,TX,"Gray County, TX",2023.0,7770.0,7451.0,319.0,4.1,50648.0,70.1,20916.0,0.0021600277006762
4000,2024-07-10 00:00:00+00:00,Fire,0,AZ,2024,,,,,,,,,,,,,,,,
4021,2024-07-09 00:00:00+00:00,Fire,0,AZ,2024,AZ,Pinal County,2023.0,77290.0,54702.0,AZ,"Pinal County, AZ",2023.0,204252.0,195853.0,8399.0,4.1,76232.0,102.5,484239.0,0.0501066819602657
4013,2024-06-27 00:00:00+00:00,Fire,0,AZ,2024,AZ,Maricopa County,2023.0,86973.0,498844.0,AZ,"Maricopa County, AZ",2023.0,2441028.0,2357541.0,83487.0,3.4,83668.0,112.5,4585871.0,0.4745611800190039
4013,2024-06-12 00:00:00+00:00,Fire,0,AZ,2024,AZ,Maricopa County,2023.0,86973.0,498844.0,AZ,"Maricopa County, AZ",2023.0,2441028.0,2357541.0,83487.0,3.4,83668.0,112.5,4585871.0,0.4745611800190039
4021,2024-05-28 00:00:00+00:00,Fire,0,AZ,2024,AZ,Pinal County,2023.0,77290.0,54702.0,AZ,"Pinal County, AZ",2023.0,204252.0,195853.0,8399.0,4.1,76232.0,102.5,484239.0,0.0501066819602657
40000,2024-03-14 00:00:00+00:00,Severe Storm,1,OK,2024,,,,,,,,,,,,,,,,
13007,2015-12-22 00:00:00+00:00,Severe Storm,1,GA,2015,GA,Baker County,2023.0,47850.0,717.0,GA,"Baker County, GA",2023.0,1082.0,1041.0,41.0,3.8,50129.0,68.9,2743.0,0.0002794075979411
13045,2015-12-22 00:00:00+00:00,Severe Storm,1,GA,2015,GA,Carroll County,2023.0,71083.0,17710.0,GA,"Carroll County, GA",2023.0,58101.0,56195.0,1906.0,3.3,69924.0,96.1,127098.0,0.0131481971690422
13053,2015-12-22 00:00:00+00:00,Severe Storm,1,GA,2015,GA,Chattahoochee County,2023.0,57550.0,1067.0,GA,"Chattahoochee County, GA",2023.0,1889.0,1804.0,85.0,4.5,57507.0,79.1,8661.0,0.0008918276589099
13079,2015-12-22 00:00:00+00:00,Severe Storm,1,GA,2015,GA,Crawford County,2023.0,61519.0,1925.0,GA,"Crawford County, GA",2023.0,5296.0,5125.0,171.0,3.2,60295.0,82.9,12277.0,0.00126602687156
13083,2015-12-22 00:00:00+00:00,Severe Storm,1,GA,2015,GA,Dade County,2023.0,58644.0,2209.0,GA,"Dade County, GA",2023.0,8274.0,8059.0,215.0,2.6,59708.0,82.1,16165.0,0.0016683738125953
13087,2015-12-22 00:00:00+00:00,Severe Storm,1,GA,2015,GA,Decatur County,2023.0,50452.0,6274.0,GA,"Decatur County, GA",2023.0,11465.0,11071.0,394.0,3.4,46455.0,63.9,29087.0,0.0030055978794826
13097,2015-12-22 00:00:00+00:00,Severe Storm,1,GA,2015,GA,Douglas County,2023.0,79672.0,17596.0,GA,"Douglas County, GA",2023.0,76306.0,73677.0,2629.0,3.4,79242.0,108.9,149160.0,0.015431267697108
48001,2024-07-05 00:00:00+00:00,Hurricane,1,TX,2024,TX,Anderson County,2023.0,56548.0,9602.0,TX,"Anderson County, TX",2023.0,22844.0,22038.0,806.0,3.5,60800.0,84.1,57736.0,0.0059703194622293
48005,2024-07-05 00:00:00+00:00,Hurricane,1,TX,2024,TX,Angelina County,2023.0,57298.0,14631.0,TX,"Angelina County, TX",2023.0,35036.0,33506.0,1530.0,4.4,56825.0,78.6,87319.0,0.0090316953770046
48007,2024-07-05 00:00:00+00:00,Hurricane,1,TX,2024,TX,Aransas County,2023.0,60112.0,4261.0,TX,"Aransas County, TX",2023.0,9522.0,9057.0,465.0,4.9,60523.0,83.7,25374.0,0.0026213606901657
48041,2024-07-05 00:00:00+00:00,Hurricane,1,TX,2024,TX,Brazos County,2023.0,55724.0,52926.0,TX,"Brazos County, TX",2023.0,132605.0,128488.0,4117.0,3.1,60355.0,83.5,244703.0,0.0253184677452903
