fips_code,incident_start_date,is_major_disaster,state,incident_year,area_name,data_year,medhhinc,povall,civilian_labor_force,employed,unemployed,unemployment_rate,med_hh_income_percent_of_state_total,total_population,total_population_norm,vulnerability_ratio,priority_index,type_Biological,type_Fire,type_Flood,type_Hurricane,type_Severe Storm,type_Straight-Line Winds,type_Tornado,type_Winter Storm
6049,2014-08-01 00:00:00+00:00,0,CA,2014,Modoc County,2023.0,51996.0,1690.0,3265.0,3058.0,207.0,6.3,55.9,8500.0,0.000875166687329,0.03250250019232249,0.0020977283782545896,False,True,False,False,False,False,False,False
6035,2014-08-02 00:00:00+00:00,0,CA,2014,Lassen County,2023.0,77743.0,3992.0,8624.0,8176.0,448.0,5.2,65.9,28861.0,0.0029822104286919,0.051348674478731204,0.0033518324719686247,False,True,False,False,False,False,False,False
6089,2014-08-02 00:00:00+00:00,0,CA,2014,Shasta County,2023.0,71935.0,23527.0,73889.0,70091.0,3798.0,5.1,72.5,180366.0,0.0186605986235346,0.3270591506220894,0.02169877289374907,False,True,False,False,False,False,False,False
6093,2014-08-01 00:00:00+00:00,0,CA,2014,Siskiyou County,2023.0,58975.0,7273.0,16716.0,15649.0,1067.0,6.4,56.4,42905.0,0.0044355438751681,0.12332344213649851,0.008141337726030616,False,True,False,False,False,False,False,False
6089,2014-08-01 00:00:00+00:00,0,CA,2014,Shasta County,2023.0,71935.0,23527.0,73889.0,70091.0,3798.0,5.1,72.5,180366.0,0.0186605986235346,0.3270591506220894,0.02169877289374907,False,True,False,False,False,False,False,False
41029,2014-07-31 00:00:00+00:00,0,OR,2014,Jackson County,2023.0,71030.0,27404.0,105402.0,100828.0,4574.0,4.3,90.2,220768.0,0.0228415711316897,0.38580881317753063,0.02560822375605121,False,True,False,False,False,False,False,False
41035,2014-07-31 00:00:00+00:00,0,OR,2014,Klamath County,2023.0,54630.0,13321.0,29952.0,28398.0,1554.0,5.2,72.7,70003.0,0.007239761315542,0.2438403807431814,0.016161044207123818,False,True,False,False,False,False,False,False
49045,2014-07-21 00:00:00+00:00,0,UT,2014,Tooele County,2023.0,94200.0,5573.0,39076.0,37983.0,1093.0,2.8,103.2,82051.0,0.0084865401081328,0.059161358811040336,0.0038717215091357247,False,True,False,False,False,False,False,False
53037,2014-07-19 00:00:00+00:00,0,WA,2014,Kittitas County,2023.0,66374.0,6869.0,23171.0,21990.0,1181.0,5.1,78.6,45508.0,0.0047049134964425,0.10348931810648748,0.00682149128063256,False,True,False,False,False,False,False,False
53043,2014-07-19 00:00:00+00:00,0,WA,2014,Lincoln County,2023.0,71908.0,1245.0,4674.0,4447.0,227.0,4.9,74.9,11738.0,0.0012102488362673,0.017313789842576626,0.0010870073938057717,False,True,False,False,False,False,False,False
53063,2014-07-19 00:00:00+00:00,0,WA,2014,Spokane County,2023.0,73380.0,67235.0,264059.0,252852.0,11207.0,4.2,75.7,551455.0,0.0570624823688631,0.9162578359225947,0.06090654376633275,False,True,False,False,False,False,False,False
53047,2014-07-15 00:00:00+00:00,0,WA,2014,Okanogan County,2023.0,58085.0,7229.0,19564.0,18492.0,1072.0,5.5,64.3,43712.0,0.0045190557016638,0.12445553929585952,0.008216672256023823,False,True,False,False,False,False,False,False
53007,2014-07-15 00:00:00+00:00,0,WA,2014,Chelan County,2023.0,74848.0,8086.0,44441.0,42544.0,1897.0,4.3,89.5,79997.0,0.0082739833651064,0.10803227875160325,0.007123799083587041,False,True,False,False,False,False,False,False
41035,2014-07-13 00:00:00+00:00,0,OR,2014,Klamath County,2023.0,54630.0,13321.0,29952.0,28398.0,1554.0,5.2,72.7,70003.0,0.007239761315542,0.2438403807431814,0.016161044207123818,False,True,False,False,False,False,False,False
53007,2014-07-10 00:00:00+00:00,0,WA,2014,Chelan County,2023.0,74848.0,8086.0,44441.0,42544.0,1897.0,4.3,89.5,79997.0,0.0082739833651064,0.10803227875160325,0.007123799083587041,False,True,False,False,False,False,False,False
53065,2014-07-09 00:00:00+00:00,0,WA,2014,Stevens County,2023.0,67525.0,5791.0,19189.0,18039.0,1150.0,6.0,72.0,48837.0,0.0050494127162744,0.08576082932247316,0.0056417627043437515,False,True,False,False,False,False,False,False
6055,2014-07-01 00:00:00+00:00,0,CA,2014,Napa County,2023.0,100469.0,11581.0,71973.0,69429.0,2544.0,3.5,107.7,133216.0,0.0137813140891177,0.11526938657695408,0.007605386827204999,False,True,False,False,False,False,False,False
41017,2014-06-07 00:00:00+00:00,0,OR,2014,Deschutes County,2023.0,95414.0,17944.0,104662.0,100812.0,3850.0,3.7,111.4,208513.0,0.0215733710899235,0.18806464460142117,0.012449490978215173,False,True,False,False,False,False,False,False
6073,2014-05-14 00:00:00+00:00,0,CA,2014,San Diego County,2023.0,103476.0,319714.0,1596432.0,1534417.0,62015.0,3.9,107.5,3269973.0,0.3383864024947166,3.08974061618153,0.20553927457501672,False,True,False,False,False,False,False,False
6073,2014-05-14 00:00:00+00:00,0,CA,2014,San Diego County,2023.0,103476.0,319714.0,1596432.0,1534417.0,62015.0,3.9,107.5,3269973.0,0.3383864024947166,3.08974061618153,0.20553927457501672,False,True,False,False,False,False,False,False
48233,2014-05-11 00:00:00+00:00,0,TX,2014,Hutchinson County,2023.0,64752.0,2809.0,8486.0,8119.0,367.0,4.3,90.0,20033.0,0.0020686510677199,0.043380899431677784,0.0028216230431240418,False,True,False,False,False,False,False,False
40083,2014-05-05 00:00:00+00:00,0,OK,2014,Logan County,2023.0,77836.0,5760.0,24520.0,23769.0,751.0,3.1,128.0,53029.0,0.0054832188831519,0.07400174726347705,0.004859263682293348,False,True,False,False,False,False,False,False
6037,2014-01-16 00:00:00+00:00,0,CA,2014,Los Angeles County,2023.0,86499.0,1299957.0,5015629.0,4763587.0,252042.0,5.0,90.1,9663345.0,1.0,15.028578365067805,0.9999999999999999,False,True,False,False,False,False,False,False
6089,2013-09-09 00:00:00+00:00,0,CA,2013,Shasta County,2023.0,71935.0,23527.0,73889.0,70091.0,3798.0,5.1,72.5,180366.0,0.0186605986235346,0.3270591506220894,0.02169877289374907,False,True,False,False,False,False,False,False
6043,2013-08-20 00:00:00+00:00,0,CA,2013,Mariposa County,2023.0,64352.0,2899.0,7603.0,7216.0,387.0,5.1,72.7,16919.0,0.0017464009714277,0.04504910492292392,0.0029326324874777835,False,True,False,False,False,False,False,False
6109,2013-08-20 00:00:00+00:00,0,CA,2013,Tuolumne County,2023.0,72329.0,5390.0,19979.0,18979.0,1000.0,5.0,76.6,54204.0,0.0056048129304041,0.07452059339960458,0.004893789897186441,False,True,False,False,False,False,False,False
53007,2013-08-20 00:00:00+00:00,0,WA,2013,Chelan County,2023.0,74848.0,8086.0,44441.0,42544.0,1897.0,4.3,89.5,79997.0,0.0082739833651064,0.10803227875160325,0.007123799083587041,False,True,False,False,False,False,False,False
30063,2013-08-18 00:00:00+00:00,0,MT,2013,Missoula County,2023.0,72882.0,13548.0,69185.0,67213.0,1972.0,2.9,100.4,121849.0,0.0126050081017854,0.18588952004610193,0.012304748996754723,False,True,False,False,False,False,False,False
41027,2013-08-17 00:00:00+00:00,0,OR,2013,Hood River County,2023.0,79092.0,2356.0,14178.0,13759.0,419.0,3.0,100.2,23745.0,0.0024527847727412,0.029788094876852272,0.0019171003756479653,False,True,False,False,False,False,False,False
41065,2013-08-17 00:00:00+00:00,0,OR,2013,Wasco County,2023.0,65701.0,3518.0,13174.0,12645.0,529.0,4.0,80.0,26333.0,0.0027206021295826,0.05354560813381836,0.003498025723107658,False,True,False,False,False,False,False,False
16013,2013-08-15 00:00:00+00:00,0,ID,2013,Blaine County,2023.0,94471.0,1712.0,13823.0,13450.0,373.0,2.7,135.9,25041.0,0.0025869004197529,0.01812196335383345,0.0011407866751334075,False,True,False,False,False,False,False,False
16025,2013-08-15 00:00:00+00:00,0,ID,2013,Camas County,2023.0,72175.0,101.0,561.0,543.0,18.0,3.2,100.9,1232.0,0.0001230428273896,0.0013993765154139246,2.7995065927360853e-05,False,True,False,False,False,False,False,False
49043,2013-08-13 00:00:00+00:00,0,UT,2013,Summit County,2023.0,139848.0,2158.0,27401.0,26733.0,668.0,2.4,149.5,42759.0,0.0044204351680202,0.015431039414221154,0.0009617212225245663,False,True,False,False,False,False,False,False
16039,2013-08-12 00:00:00+00:00,0,ID,2013,Elmore County,2023.0,64247.0,3379.0,12575.0,12165.0,410.0,3.3,86.7,29724.0,0.0030715173757376,0.0525938954348063,0.003434694737532967,False,True,False,False,False,False,False,False
53007,2013-08-10 00:00:00+00:00,0,WA,2013,Chelan County,2023.0,74848.0,8086.0,44441.0,42544.0,1897.0,4.3,89.5,79997.0,0.0082739833651064,0.10803227875160325,0.007123799083587041,False,True,False,False,False,False,False,False
6065,2013-08-07 00:00:00+00:00,0,CA,2013,Riverside County,2023.0,90251.0,278442.0,1157871.0,1102297.0,55574.0,4.8,94.4,2492442.0,0.2579241547040546,3.0851957319032475,0.20523683876538074,False,True,False,False,False,False,False,False
6065,2013-08-05 00:00:00+00:00,0,CA,2013,Riverside County,2023.0,90251.0,278442.0,1157871.0,1102297.0,55574.0,4.8,94.4,2492442.0,0.2579241547040546,3.0851957319032475,0.20523683876538074,False,True,False,False,False,False,False,False
41033,2013-07-28 00:00:00+00:00,0,OR,2013,Josephine County,2023.0,61575.0,13041.0,35732.0,33923.0,1809.0,5.1,72.7,87821.0,0.0090836444933626,0.2117904993909866,0.0140283096374439,False,True,False,False,False,False,False,False
53007,2013-07-27 00:00:00+00:00,0,WA,2013,Chelan County,2023.0,74848.0,8086.0,44441.0,42544.0,1897.0,4.3,89.5,79997.0,0.0082739833651064,0.10803227875160325,0.007123799083587041,False,True,False,False,False,False,False,False
53037,2013-07-27 00:00:00+00:00,0,WA,2013,Kittitas County,2023.0,66374.0,6869.0,23171.0,21990.0,1181.0,5.1,78.6,45508.0,0.0047049134964425,0.10348931810648748,0.00682149128063256,False,True,False,False,False,False,False,False
41019,2013-07-27 00:00:00+00:00,0,OR,2013,Douglas County,2023.0,60296.0,17835.0,46962.0,44756.0,2206.0,4.7,73.8,112435.0,0.0116308069436306,0.2957907655565875,0.019618042390118287,False,True,False,False,False,False,False,False
41033,2013-07-27 00:00:00+00:00,0,OR,2013,Josephine County,2023.0,61575.0,13041.0,35732.0,33923.0,1809.0,5.1,72.7,87821.0,0.0090836444933626,0.2117904993909866,0.0140283096374439,False,True,False,False,False,False,False,False
41033,2013-07-19 00:00:00+00:00,0,OR,2013,Josephine County,2023.0,61575.0,13041.0,35732.0,33923.0,1809.0,5.1,72.7,87821.0,0.0090836444933626,0.2117904993909866,0.0140283096374439,False,True,False,False,False,False,False,False
30061,2013-07-18 00:00:00+00:00,0,MT,2013,Mineral County,2023.0,58832.0,676.0,1880.0,1787.0,93.0,4.9,82.4,5090.0,0.0005222852395589,0.011490345390263801,0.0006994907861286025,False,True,False,False,False,False,False,False
32003,2013-07-04 00:00:00+00:00,0,NV,2013,Clark County,2023.0,75103.0,297404.0,1186493.0,1122046.0,64447.0,5.4,97.9,2336573.0,0.2417941610435025,3.95994833761634,0.2634465744464815,False,True,False,False,False,False,False,False
4015,2013-07-01 00:00:00+00:00,0,AZ,2013,Mohave County,2023.0,56302.0,36816.0,90082.0,86020.0,4062.0,4.5,73.8,223682.0,0.0231431243688751,0.6539021704379951,0.043448288892260704,False,True,False,False,False,False,False,False
4025,2013-06-30 00:00:00+00:00,0,AZ,2013,Yavapai County,2023.0,67317.0,31465.0,109164.0,105223.0,3941.0,3.6,86.3,249081.0,0.0257715219911371,0.4674153631326411,0.03103866851461368,False,True,False,False,False,False,False,False
8079,2013-06-21 00:00:00+00:00,0,CO,2013,Mineral County,2023.0,37108.0,91.0,479.0,467.0,12.0,2.5,78.3,944.0,9.32393502759202e-05,0.0024523013905357336,9.806113749159804e-05,False,True,False,False,False,False,False,False
8105,2013-06-21 00:00:00+00:00,0,CO,2013,Rio Grande County,2023.0,55574.0,1965.0,5209.0,5002.0,207.0,4.0,63.8,11188.0,0.0011533324737237,0.03535826105732897,0.0022877627765916448,False,True,False,False,False,False,False,False
8055,2013-06-19 00:00:00+00:00,0,CO,2013,Huerfano County,2023.0,47855.0,1270.0,2462.0,2318.0,144.0,5.8,53.8,7055.0,0.0007256318802827,0.02653850172395779,0.0017008587122728646,False,True,False,False,False,False,False,False
4025,2013-06-18 00:00:00+00:00,0,AZ,2013,Yavapai County,2023.0,67317.0,31465.0,109164.0,105223.0,3941.0,3.6,86.3,249081.0,0.0257715219911371,0.4674153631326411,0.03103866851461368,False,True,False,False,False,False,False,False
8043,2013-06-11 00:00:00+00:00,0,CO,2013,Fremont County,2023.0,61015.0,7657.0,14325.0,13629.0,696.0,4.9,64.3,50318.0,0.0052026729579599,0.12549373104974187,0.008285757923428639,False,True,False,False,False,False,False,False
8041,2013-06-11 00:00:00+00:00,0,CO,2013,El Paso County,2023.0,88794.0,53047.0,365168.0,352979.0,12189.0,3.3,92.3,744215.0,0.0770101151759512,0.5974164921053224,0.03968949310927222,False,True,False,False,False,False,False,False
35047,2013-05-30 00:00:00+00:00,0,NM,2013,San Miguel County,2023.0,46318.0,6334.0,10519.0,10031.0,488.0,4.6,79.7,26668.0,0.0027552693685864,0.13675029146336198,0.009034817031198909,False,True,False,False,False,False,False,False
6037,2013-05-31 00:00:00+00:00,0,CA,2013,Los Angeles County,2023.0,86499.0,1299957.0,5015629.0,4763587.0,252042.0,5.0,90.1,9663345.0,1.0,15.028578365067805,0.9999999999999999,False,True,False,False,False,False,False,False
6111,2013-05-02 00:00:00+00:00,0,CA,2013,Ventura County,2023.0,106526.0,80427.0,412931.0,395282.0,17649.0,4.3,111.4,829590.0,0.0858450869071462,0.7549987796406511,0.05017568457134517,False,True,False,False,False,False,False,False
6065,2013-05-01 00:00:00+00:00,0,CA,2013,Riverside County,2023.0,90251.0,278442.0,1157871.0,1102297.0,55574.0,4.8,94.4,2492442.0,0.2579241547040546,3.0851957319032475,0.20523683876538074,False,True,False,False,False,False,False,False
8027,2012-10-23 00:00:00+00:00,0,CO,2012,Custer County,2023.0,77137.0,652.0,2198.0,2128.0,70.0,3.2,76.1,5534.0,0.0005682322667758,0.008452493615255973,0.0004973392890005481,False,True,False,False,False,False,False,False
8101,2012-10-23 00:00:00+00:00,0,CO,2012,Pueblo County,2023.0,63801.0,22336.0,75732.0,72379.0,3353.0,4.4,65.5,169422.0,0.0175280664932131,0.3500885566056958,0.023231246905764953,False,True,False,False,False,False,False,False
6000,2012-09-23 00:00:00+00:00,0,CA,2012,,,65813.0,5775.5,19564.0,18492.0,747.0,3.9,,43712.0,0.0045190557016638,0.08775621837630863,0.005774544325851514,False,True,False,False,False,False,False,False
6073,2012-09-23 00:00:00+00:00,0,CA,2012,San Diego County,2023.0,103476.0,319714.0,1596432.0,1534417.0,62015.0,3.9,107.5,3269973.0,0.3383864024947166,3.08974061618153,0.20553927457501672,False,True,False,False,False,False,False,False
53007,2012-09-19 00:00:00+00:00,0,WA,2012,Chelan County,2023.0,74848.0,8086.0,44441.0,42544.0,1897.0,4.3,89.5,79997.0,0.0082739833651064,0.10803227875160325,0.007123799083587041,False,True,False,False,False,False,False,False
53037,2012-09-19 00:00:00+00:00,0,WA,2012,Kittitas County,2023.0,66374.0,6869.0,23171.0,21990.0,1181.0,5.1,78.6,45508.0,0.0047049134964425,0.10348931810648748,0.00682149128063256,False,True,False,False,False,False,False,False
16015,2012-09-18 00:00:00+00:00,0,ID,2012,Boise County,2023.0,74433.0,861.0,4077.0,3905.0,172.0,4.2,102.0,8517.0,0.0008769259203531,0.011567449921405829,0.0007046216475267618,False,True,False,False,False,False,False,False
53007,2012-09-12 00:00:00+00:00,0,WA,2012,Chelan County,2023.0,74848.0,8086.0,44441.0,42544.0,1897.0,4.3,89.5,79997.0,0.0082739833651064,0.10803227875160325,0.007123799083587041,False,True,False,False,False,False,False,False
53007,2012-09-12 00:00:00+00:00,0,WA,2012,Chelan County,2023.0,74848.0,8086.0,44441.0,42544.0,1897.0,4.3,89.5,79997.0,0.0082739833651064,0.10803227875160325,0.007123799083587041,False,True,False,False,False,False,False,False
30081,2012-09-10 00:00:00+00:00,0,MT,2012,Ravalli County,2023.0,70624.0,5076.0,22245.0,21566.0,679.0,3.1,96.9,47738.0,0.0049356834754828,0.07187358405074762,0.0047176467070592625,False,True,False,False,False,False,False,False
53007,2012-09-10 00:00:00+00:00,0,WA,2012,Chelan County,2023.0,74848.0,8086.0,44441.0,42544.0,1897.0,4.3,89.5,79997.0,0.0082739833651064,0.10803227875160325,0.007123799083587041,False,True,False,False,False,False,False,False
56025,2012-09-09 00:00:00+00:00,0,WY,2012,Natrona County,2023.0,73110.0,8266.0,39602.0,38349.0,1253.0,3.2,98.4,79941.0,0.0082681882445565,0.11306250854876214,0.0074585318354479175,False,True,False,False,False,False,False,False
53017,2012-09-09 00:00:00+00:00,0,WA,2012,Douglas County,2023.0,69808.0,5281.0,21770.0,20751.0,1019.0,4.7,91.9,44798.0,0.0046314396466135,0.0756503552601421,0.00496896902652538,False,True,False,False,False,False,False,False
53025,2012-09-09 00:00:00+00:00,0,WA,2012,Grant County,2023.0,71374.0,15448.0,48716.0,46160.0,2556.0,5.2,69.9,102678.0,0.0106211106721077,0.21643735814162018,0.014337531259483298,False,True,False,False,False,False,False,False
53007,2012-09-09 00:00:00+00:00,0,WA,2012,Chelan County,2023.0,74848.0,8086.0,44441.0,42544.0,1897.0,4.3,89.5,79997.0,0.0082739833651064,0.10803227875160325,0.007123799083587041,False,True,False,False,False,False,False,False
53039,2012-09-05 00:00:00+00:00,0,WA,2012,Klickitat County,2023.0,69596.0,2786.0,9677.0,9188.0,489.0,5.1,77.1,23589.0,0.0024366412226379,0.040031036266452096,0.002598708989319441,False,True,False,False,False,False,False,False
46113,2012-08-31 00:00:00+00:00,0,SD,2012,,,65813.0,5775.5,19564.0,18492.0,747.0,3.9,,43712.0,0.0045190557016638,0.08775621837630863,0.005774544325851514,False,True,False,False,False,False,False,False
31045,2012-08-30 00:00:00+00:00,0,NE,2012,Dawes County,2023.0,54925.0,1162.0,4977.0,4877.0,100.0,2.0,75.4,8133.0,0.0008371879508681,0.02115612198452435,0.0013426924148288845,False,True,False,False,False,False,False,False
31161,2012-08-30 00:00:00+00:00,0,NE,2012,Sheridan County,2023.0,59842.0,698.0,2721.0,2666.0,55.0,2.0,79.3,4928.0,0.0005055207836824,0.011664048661475218,0.0007110497359826775,False,True,False,False,False,False,False,False
31165,2012-08-30 00:00:00+00:00,0,NE,2012,Sioux County,2023.0,61344.0,166.0,760.0,744.0,16.0,2.1,87.1,1154.0,0.000114971052338,0.002706051121544079,0.00011494671711111255,False,True,False,False,False,False,False,False
30043,2012-08-28 00:00:00+00:00,0,MT,2012,Jefferson County,2023.0,85163.0,1095.0,6125.0,5947.0,178.0,2.9,123.2,13048.0,0.0013458132634165,0.012857696417458285,0.0007904801028296241,False,True,False,False,False,False,False,False
6089,2012-08-18 00:00:00+00:00,0,CA,2012,Shasta County,2023.0,71935.0,23527.0,73889.0,70091.0,3798.0,5.1,72.5,180366.0,0.0186605986235346,0.3270591506220894,0.02169877289374907,False,True,False,False,False,False,False,False
6103,2012-08-18 00:00:00+00:00,0,CA,2012,Tehama County,2023.0,58333.0,9633.0,26071.0,24552.0,1519.0,5.8,64.4,64896.0,0.0067112670182511,0.16513808650335146,0.010923860899207723,False,True,False,False,False,False,False,False
16039,2012-08-15 00:00:00+00:00,0,ID,2012,Elmore County,2023.0,64247.0,3379.0,12575.0,12165.0,410.0,3.3,86.7,29724.0,0.0030715173757376,0.0525938954348063,0.003434694737532967,False,True,False,False,False,False,False,False
53037,2012-08-13 00:00:00+00:00,0,WA,2012,Kittitas County,2023.0,66374.0,6869.0,23171.0,21990.0,1181.0,5.1,78.6,45508.0,0.0047049134964425,0.10348931810648748,0.00682149128063256,False,True,False,False,False,False,False,False
6033,2012-08-12 00:00:00+00:00,0,CA,2012,Lake County,2023.0,57945.0,11790.0,28706.0,27045.0,1661.0,5.8,56.7,67878.0,0.0070198571875327,0.20346880662697386,0.013474549027816878,False,True,False,False,False,False,False,False
40037,2012-08-04 00:00:00+00:00,0,OK,2012,Creek County,2023.0,58195.0,11405.0,32804.0,31682.0,1122.0,3.4,96.5,73332.0,0.0075842605353739,0.19597903599965633,0.012976148033431934,False,True,False,False,False,False,False,False
40119,2012-08-04 00:00:00+00:00,0,OK,2012,Payne County,2023.0,56811.0,16281.0,40757.0,39533.0,1224.0,3.0,85.9,83352.0,0.0086211731766222,0.28658182394254633,0.019005240491895826,False,True,False,False,False,False,False,False
40119,2012-08-04 00:00:00+00:00,0,OK,2012,Payne County,2023.0,56811.0,16281.0,40757.0,39533.0,1224.0,3.0,85.9,83352.0,0.0086211731766222,0.28658182394254633,0.019005240491895826,False,True,False,False,False,False,False,False
40109,2012-08-03 00:00:00+00:00,0,OK,2012,Oklahoma County,2023.0,65979.0,127113.0,417327.0,404156.0,13171.0,3.2,103.3,808866.0,0.0837004783665045,1.926567544218615,0.12813682200942517,False,True,False,False,False,False,False,False
40037,2012-08-03 00:00:00+00:00,0,OK,2012,Creek County,2023.0,58195.0,11405.0,32804.0,31682.0,1122.0,3.4,96.5,73332.0,0.0075842605353739,0.19597903599965633,0.012976148033431934,False,True,False,False,False,False,False,False
30063,2024-07-24 00:00:00+00:00,1,MT,2024,Missoula County,2023.0,72882.0,13548.0,69185.0,67213.0,1972.0,2.9,100.4,121849.0,0.0126050081017854,0.18588952004610193,0.012304748996754723,False,False,False,False,False,True,False,False
30077,2024-07-24 00:00:00+00:00,1,MT,2024,Powell County,2023.0,61354.0,916.0,2999.0,2909.0,90.0,3.0,88.9,7133.0,0.0007337036553343,0.014929751931414414,0.0009283634346381987,False,False,False,False,False,True,False,False
1071,1973-05-29 00:00:00+00:00,1,AL,1973,Jackson County,2023.0,51479.0,8437.0,23482.0,22899.0,583.0,2.5,87.0,53467.0,0.0055285450045957,0.16389207249558072,0.01084094586063158,False,False,True,False,False,False,False,False
54005,2025-02-15 00:00:00+00:00,1,WV,2025,Boone County,2023.0,48034.0,4237.0,7253.0,6948.0,305.0,4.2,86.0,20576.0,0.0021248430401947,0.08820835241703794,0.005804631235946312,False,False,False,False,True,False,False,False
54081,2025-02-15 00:00:00+00:00,1,WV,2025,Raleigh County,2023.0,53456.0,12538.0,30112.0,29007.0,1105.0,3.7,94.9,72356.0,0.0074832598629329,0.234548039509129,0.015542692545682534,False,False,False,False,True,False,False,False
48407,2025-03-19 00:00:00+00:00,0,TX,2025,San Jacinto County,2023.0,66009.0,4798.0,12580.0,11993.0,587.0,4.7,80.0,28936.0,0.002989971750857,0.07268705782544804,0.004771778690318938,False,True,False,False,False,False,False,False
48233,2025-03-18 00:00:00+00:00,0,TX,2025,Hutchinson County,2023.0,64752.0,2809.0,8486.0,8119.0,367.0,4.3,90.0,20033.0,0.0020686510677199,0.043380899431677784,0.0028216230431240418,False,True,False,False,False,False,False,False
48171,2025-03-15 00:00:00+00:00,0,TX,2025,Gillespie County,2023.0,76238.0,2730.0,14739.0,14358.0,381.0,2.6,106.5,27733.0,0.0028654801433298,0.03580891418977413,0.0023177511407898956,False,True,False,False,False,False,False,False
48179,2025-03-14 00:00:00+00:00,0,TX,2025,Gray County,2023.0,56726.0,3346.0,7770.0,7451.0,319.0,4.1,70.1,20916.0,0.0021600277006762,0.05898529774706484,0.0038600056617854985,False,True,False,False,False,False,False,False
4000,2024-07-10 00:00:00+00:00,0,AZ,2024,,,65813.0,5775.5,19564.0,18492.0,747.0,3.9,,43712.0,0.0045190557016638,0.08775621837630863,0.005774544325851514,False,True,False,False,False,False,False,False
4021,2024-07-09 00:00:00+00:00,0,AZ,2024,Pinal County,2023.0,77290.0,54702.0,204252.0,195853.0,8399.0,4.1,102.5,484239.0,0.0501066819602657,0.707750032345711,0.04703155322113384,False,True,False,False,False,False,False,False
4013,2024-06-27 00:00:00+00:00,0,AZ,2024,Maricopa County,2023.0,86973.0,498844.0,2441028.0,2357541.0,83487.0,3.4,112.5,4585871.0,0.4745611800190039,5.735619100180516,0.381607212174745,False,True,False,False,False,False,False,False
4013,2024-06-12 00:00:00+00:00,0,AZ,2024,Maricopa County,2023.0,86973.0,498844.0,2441028.0,2357541.0,83487.0,3.4,112.5,4585871.0,0.4745611800190039,5.735619100180516,0.381607212174745,False,True,False,False,False,False,False,False
4021,2024-05-28 00:00:00+00:00,0,AZ,2024,Pinal County,2023.0,77290.0,54702.0,204252.0,195853.0,8399.0,4.1,102.5,484239.0,0.0501066819602657,0.707750032345711,0.04703155322113384,False,True,False,False,False,False,False,False
40000,2024-03-14 00:00:00+00:00,1,OK,2024,,,65813.0,5775.5,19564.0,18492.0,747.0,3.9,,43712.0,0.0045190557016638,0.08775621837630863,0.005774544325851514,False,False,False,False,True,False,False,False
13007,2015-12-22 00:00:00+00:00,1,GA,2015,Baker County,2023.0,47850.0,717.0,1082.0,1041.0,41.0,3.8,68.9,2743.0,0.0002794075979411,0.014984326018808777,0.0009319950250804741,False,False,False,False,True,False,False,False
13045,2015-12-22 00:00:00+00:00,1,GA,2015,Carroll County,2023.0,71083.0,17710.0,58101.0,56195.0,1906.0,3.3,96.1,127098.0,0.0131481971690422,0.24914536527721115,0.01651406030047568,False,False,False,False,True,False,False,False
13053,2015-12-22 00:00:00+00:00,1,GA,2015,Chattahoochee County,2023.0,57550.0,1067.0,1889.0,1804.0,85.0,4.5,79.1,8661.0,0.0008918276589099,0.018540399652476107,0.0011686311950402804,False,False,False,False,True,False,False,False
13079,2015-12-22 00:00:00+00:00,1,GA,2015,Crawford County,2023.0,61519.0,1925.0,5296.0,5125.0,171.0,3.2,82.9,12277.0,0.00126602687156,0.03129114582486711,0.0020171197386401434,False,False,False,False,True,False,False,False
13083,2015-12-22 00:00:00+00:00,1,GA,2015,Dade County,2023.0,58644.0,2209.0,8274.0,8059.0,215.0,2.6,82.1,16165.0,0.0016683738125953,0.0376679626219221,0.0024414600810627653,False,False,False,False,True,False,False,False
13087,2015-12-22 00:00:00+00:00,1,GA,2015,Decatur County,2023.0,50452.0,6274.0,11465.0,11071.0,394.0,3.4,63.9,29087.0,0.0030055978794826,0.12435582335685404,0.008210036735975305,False,False,False,False,True,False,False,False
13097,2015-12-22 00:00:00+00:00,1,GA,2015,Douglas County,2023.0,79672.0,17596.0,76306.0,73677.0,2629.0,3.4,108.9,149160.0,0.015431267697108,0.22085550758108244,0.014631533597276907,False,False,False,False,True,False,False,False
48001,2024-07-05 00:00:00+00:00,1,TX,2024,Anderson County,2023.0,56548.0,9602.0,22844.0,22038.0,806.0,3.5,84.1,57736.0,0.0059703194622293,0.16980264554007216,0.011234260373096753,False,False,False,True,False,False,False,False
48005,2024-07-05 00:00:00+00:00,1,TX,2024,Angelina County,2023.0,57298.0,14631.0,35036.0,33506.0,1530.0,4.4,78.6,87319.0,0.0090316953770046,0.25534922684910466,0.01692689147119014,False,False,False,True,False,False,False,False
48007,2024-07-05 00:00:00+00:00,1,TX,2024,Aransas County,2023.0,60112.0,4261.0,9522.0,9057.0,465.0,4.9,83.7,25374.0,0.0026213606901657,0.07088434921479904,0.004651818839898853,False,False,False,True,False,False,False,False
48041,2024-07-05 00:00:00+00:00,1,TX,2024,Brazos County,2023.0,55724.0,52926.0,132605.0,128488.0,4117.0,3.1,83.5,244703.0,0.0253184677452903,0.949788242050104,0.06313779871226251,False,False,False,True,False,False,False,False
48051,2024-07-05 00:00:00+00:00,1,TX,2024,Burleson County,2023.0,63764.0,2680.0,9119.0,8789.0,330.0,3.6,85.9,19475.0,0.002010906830812,0.042029985571796,0.0027317275250106085,False,False,False,True,False,False,False,False
